timestamp,file,parameter,update
2025-07-15T17:21:30.355500,40_A4_updates_en.csv,/strategy/move_base/max_velocity_linear,参数名称_en: 'Running speed - Navigation speed' -> 'Maximum Linear Speed (APP)'
2025-07-15T17:21:30.355501,40_A4_updates_en.csv,/strategy/move_base/max_velocity_linear,参数释义_en: 'None' -> 'Navigation speed set by M10 and AIO+ versions through the APP'
2025-07-15T17:21:30.355501,40_A4_updates_en.csv,/strategy/move_base/max_velocity_linear,默认值_en: 'None' -> '1.2'
2025-07-15T17:21:30.355502,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/follow_edge_min_safe_distance,参数名称_en: 'Minimum distance for sticking' -> 'Minimum safe distance for edge fitting'
2025-07-15T17:21:30.355502,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/follow_edge_min_safe_distance,参数释义_en: 'None' -> 'Minimum safe distance from the wall line when welting (m)'
2025-07-15T17:21:30.355503,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/follow_edge_min_safe_distance,默认值_en: 'None' -> '0'
2025-07-15T17:21:30.355504,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/follow_obstacle_max_safe_distance,参数名称_en: 'Maximum distance for edge obstacles' -> 'Maximum obstacle edge distance'
2025-07-15T17:21:30.355504,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/follow_obstacle_max_safe_distance,参数释义_en: 'None' -> 'Consider the maximum safe distance of obstacles when applying the wedge (m)'
2025-07-15T17:21:30.355505,40_A4_updates_en.csv,/strategy/move_base/enable_narrow_backward_recovery,参数名称_en: 'Allow local narrow path to escape and backward switch' -> 'Allow narrow paths to escape and retreat'
2025-07-15T17:21:30.355505,40_A4_updates_en.csv,/strategy/move_base/enable_narrow_backward_recovery,参数释义_en: 'None' -> 'Is it allowed to retreat triggered by narrow path escape?'
2025-07-15T17:21:30.355506,40_A4_updates_en.csv,/strategy/move_base/enable_narrow_backward_recovery,默认值_en: 'None' -> 'true'
2025-07-15T17:21:30.355506,40_A4_updates_en.csv,/pnc/gaussian/strategy/close_plan_mask_limit,参数名称_en: 'None' -> 'M-line closing mask limit'
2025-07-15T17:21:30.355507,40_A4_updates_en.csv,/pnc/gaussian/strategy/close_plan_mask_limit,参数释义_en: 'None' -> 'Is it possible to close pedestrian avoidance mask restrictions in M-line scenarios?'
2025-07-15T17:21:30.355508,40_A4_updates_en.csv,/pnc/gaussian/strategy/close_plan_mask_limit,默认值_en: 'None' -> 'true'
2025-07-15T17:21:30.355509,40_A4_updates_en.csv,/strategy/charger_base/long_narrow_aisle_distance,参数名称_en: 'None' -> 'Narrow space retraction distance'
2025-07-15T17:21:30.355510,40_A4_updates_en.csv,/strategy/charger_base/long_narrow_aisle_distance,"参数释义_en: 'None' -> 'The distance (m) of pile retraction in a narrow channel environment, -1 means that this parameter is not enabled'"
2025-07-15T17:21:30.355510,40_A4_updates_en.csv,/strategy/charger_base/long_narrow_aisle_distance,默认值_en: 'None' -> '-1.0'
2025-07-15T17:21:30.355511,40_A4_updates_en.csv,/pnc/planning/moving_people_decider/use_decider,参数名称_en: 'None' -> 'M-line enables avoidance decision makers'
2025-07-15T17:21:30.355511,40_A4_updates_en.csv,/pnc/planning/moving_people_decider/use_decider,参数释义_en: 'None' -> 'Whether to enable pedestrian avoidance decision-maker in M-line scenarios'
2025-07-15T17:21:30.355512,40_A4_updates_en.csv,/pnc/planning/moving_people_decider/use_decider,默认值_en: 'None' -> 'false'
2025-07-15T17:21:30.355512,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_detect_ex_corner,参数名称_en: 'Identify the positive corner function switch' -> 'Identify the positive angle switch'
2025-07-15T17:21:30.355513,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_detect_ex_corner,参数释义_en: 'None' -> 'Whether to trigger the edge at the corner'
2025-07-15T17:21:30.355514,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_detect_ex_corner,默认值_en: 'None' -> 'true'
2025-07-15T17:21:30.355514,40_A4_updates_en.csv,/pnc/decision/realtime_autocover/improve_pedestrian_interaction_experience,参数名称_en: 'None' -> 'M-line enhances avoidance experience'
2025-07-15T17:21:30.355515,40_A4_updates_en.csv,/pnc/decision/realtime_autocover/improve_pedestrian_interaction_experience,参数释义_en: 'None' -> 'Will the pedestrian avoidance experience be improved in the M-line scenario'
2025-07-15T17:21:30.355515,40_A4_updates_en.csv,/pnc/decision/realtime_autocover/improve_pedestrian_interaction_experience,默认值_en: 'None' -> 'false'
2025-07-15T17:21:30.355516,40_A4_updates_en.csv,/strategy/move_base/forbid_all_backward_rec,参数名称_en: 'All backward escape behavior switches are prohibited (including global escape)' -> 'All escape and retreat'
2025-07-15T17:21:30.355516,40_A4_updates_en.csv,/strategy/move_base/forbid_all_backward_rec,参数释义_en: 'None' -> 'Is it prohibited to all backward behaviors triggered by escape?'
2025-07-15T17:21:30.355517,40_A4_updates_en.csv,/strategy/move_base/forbid_all_backward_rec,默认值_en: 'None' -> 'false'
2025-07-15T17:21:30.355518,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_follow_edge,参数名称_en: 'Wear master switch' -> 'Enable styling'
2025-07-15T17:21:30.355518,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_follow_edge,"参数释义_en: 'None' -> 'Whether to enable the ""edemming"" function as a whole'"
2025-07-15T17:21:30.355519,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_follow_edge,默认值_en: 'None' -> 'true'
2025-07-15T17:21:30.355519,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_follow_virtual_wall_lines,参数名称_en: 'Edge virtual wall function switch' -> 'Enable virtual wall edge sticker'
2025-07-15T17:21:30.355520,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_follow_virtual_wall_lines,参数释义_en: 'None' -> 'Is it allowed to perform edges on virtual wall lines?'
2025-07-15T17:21:30.355520,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_follow_virtual_wall_lines,默认值_en: 'None' -> 'false'
2025-07-15T17:21:30.355521,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_detect_in_corner,参数名称_en: 'Identify the corner function switch' -> 'Identify the angle switch'
2025-07-15T17:21:30.355521,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_detect_in_corner,参数释义_en: 'None' -> 'Whether to trigger edges at the corners'
2025-07-15T17:21:30.355522,40_A4_updates_en.csv,/strategy/pnc/edge_scenario/enable_detect_in_corner,默认值_en: 'None' -> 'true'
2025-07-15T17:21:30.355522,40_A4_updates_en.csv,/strategy/move_base/enable_backtracking_rec,参数名称_en: 'Allow historical tracks to escape the gap switch' -> 'Allow return to escape and retreat'
2025-07-15T17:21:30.355523,40_A4_updates_en.csv,/strategy/move_base/enable_backtracking_rec,参数释义_en: 'None' -> 'Whether to allow escape backwards along the original path'
2025-07-15T17:21:30.355523,40_A4_updates_en.csv,/strategy/move_base/enable_backtracking_rec,默认值_en: 'None' -> 'true'
2025-07-15T17:21:30.355524,50_A4_10_en.csv,/strategy/gs_work_station/lora_connect_range,"下
限_en: '1.0' -> '1'"
2025-07-15T17:21:30.355525,50_A4_10_en.csv,/strategy/gs_work_station/lora_connect_range,"上
限_en: '10000.0' -> '10000'"
2025-07-15T17:21:30.355526,50_A4_10_en.csv,/device/mcu/forward_dec,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355526,50_A4_10_en.csv,/device/mcu/forward_dec,"上
限_en: '500.0' -> '500'"
2025-07-15T17:21:30.355527,50_A4_10_en.csv,/device/scrubber/over_limit_switch_threshold_duration,"下
限_en: '4.0' -> '4'"
2025-07-15T17:21:30.355527,50_A4_10_en.csv,/device/scrubber/over_limit_switch_threshold_duration,"上
限_en: '100.0' -> '100'"
2025-07-15T17:21:30.355528,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,﻿﻿﻿分类_en: 'None' -> 'Equipment control-rolling brush motor'
2025-07-15T17:21:30.355529,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,功能_en: 'None' -> 'Equipment control-rolling brush height adaptation'
2025-07-15T17:21:30.355529,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,参数名称_en: 'None' -> 'Roller brush speed when self-adjusting the roller brush height - hybrid drive control version'
2025-07-15T17:21:30.355530,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.355530,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,"下
限_en: 'None' -> '0'"
2025-07-15T17:21:30.355531,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,"上
限_en: 'None' -> '100'"
2025-07-15T17:21:30.355531,50_A4_10_en.csv,/device/scrubber/spin_level_adjusting_brush_position_hybrid,"默认
值_en: 'None' -> '10'"
2025-07-15T17:21:30.355532,50_A4_10_en.csv,/gaussian_mapping_v5/MAPPING/map_warn_options/max_area_threshold,"默认
值_en: '50000' -> '120000'"
2025-07-15T17:21:30.355533,50_A4_10_en.csv,/device/scrubber/rolling_brush_front_type,﻿﻿﻿分类_en: 'None' -> 'Equipment control-rolling brush motor'
2025-07-15T17:21:30.355533,50_A4_10_en.csv,/device/scrubber/rolling_brush_front_type,功能_en: 'None' -> 'Equipment control-rolling brush height adaptation'
2025-07-15T17:21:30.355534,50_A4_10_en.csv,/device/scrubber/rolling_brush_front_type,"参数名称_en: 'None' -> 'Front rolling brush type: 0: V-shaped brush, 1: cloth brush, 2: full brush'"
2025-07-15T17:21:30.355534,50_A4_10_en.csv,/device/scrubber/rolling_brush_front_type,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.355535,50_A4_10_en.csv,/device/scrubber/rolling_brush_front_type,"默认
值_en: 'None' -> '0'"
2025-07-15T17:21:30.355535,50_A4_10_en.csv,/strategy/pnc/edge_scenario/enable_follow_edge,参数名称_en: 'Enable styling' -> 'Wear master switch'
2025-07-15T17:21:30.355536,50_A4_10_en.csv,/device/scrubber/infiltration_duration,﻿﻿﻿分类_en: 'None' -> 'Equipment control-water jet motor'
2025-07-15T17:21:30.355537,50_A4_10_en.csv,/device/scrubber/infiltration_duration,功能_en: 'None' -> 'Infiltration function'
2025-07-15T17:21:30.355537,50_A4_10_en.csv,/device/scrubber/infiltration_duration,"功能说明_en: 'None' -> 'Function description: https://gaussian.yuque.com/vhfwq2/lqmk5f/gboqfdmxdakkatly?singleDoc# ""50/S large-scale water flushing pipeline demand"" https://gaussian.yuque.com/od6ghz/no74yv/wfozmwfkoa30w9lt?singleDoc# ""M-line-intermittent water spray, infiltration, regular flushing spout logic""'"
2025-07-15T17:21:30.355538,50_A4_10_en.csv,/device/scrubber/infiltration_duration,参数名称_en: 'None' -> 'Immersion duration'
2025-07-15T17:21:30.355538,50_A4_10_en.csv,/device/scrubber/infiltration_duration,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.355539,50_A4_10_en.csv,/device/scrubber/infiltration_duration,"下
限_en: 'None' -> '0'"
2025-07-15T17:21:30.355539,50_A4_10_en.csv,/device/scrubber/infiltration_duration,"上
限_en: 'None' -> '100000'"
2025-07-15T17:21:30.355540,50_A4_10_en.csv,/device/scrubber/infiltration_duration,"默认
值_en: 'None' -> '30'"
2025-07-15T17:21:30.355541,50_A4_10_en.csv,/strategy/pnc/edge_scenario/enable_follow_virtual_wall_lines,参数名称_en: 'Enable virtual wall edge sticker' -> 'Edge virtual wall function switch'
2025-07-15T17:21:30.355541,50_A4_10_en.csv,/strategy/rcc/remote_control_limitation,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.355542,50_A4_10_en.csv,/strategy/rcc/remote_control_limitation,功能_en: 'None' -> 'Privacy protection switch'
2025-07-15T17:21:30.355542,50_A4_10_en.csv,/strategy/rcc/remote_control_limitation,参数名称_en: 'None' -> 'Privacy protection switch'
2025-07-15T17:21:30.355542,50_A4_10_en.csv,/strategy/rcc/remote_control_limitation,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.355543,50_A4_10_en.csv,/device/mcu/backward_dec,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355544,50_A4_10_en.csv,/device/mcu/backward_dec,"上
限_en: '500.0' -> '500'"
2025-07-15T17:21:30.355544,50_A4_10_en.csv,/device/scrubber/brush_up_current_threshold,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355545,50_A4_10_en.csv,/device/scrubber/brush_up_current_threshold,"上
限_en: '20.0' -> '20'"
2025-07-15T17:21:30.355546,50_A4_10_en.csv,/strategy/elevator_base/take_elevator_velocity,"上
限_en: '1.0' -> '1'"
2025-07-15T17:21:30.355546,50_A4_10_en.csv,/strategy/console/emergency_auto_resume_wait_duration,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355547,50_A4_10_en.csv,/strategy/console/emergency_auto_resume_wait_duration,"上
限_en: '864000000.0' -> '864000000'"
2025-07-15T17:21:30.355547,50_A4_10_en.csv,/strategy/gs_work_station/yield_highest_power_percent,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355548,50_A4_10_en.csv,/strategy/gs_work_station/yield_highest_power_percent,"上
限_en: '100.0' -> '100'"
2025-07-15T17:21:30.355548,50_A4_10_en.csv,/device/scrubber/width,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355549,50_A4_10_en.csv,/device/scrubber/width,"上
限_en: '1000000.0' -> '1000000'"
2025-07-15T17:21:30.355549,50_A4_10_en.csv,/device/scrubber/width,"默认
值_en: '0.4' -> '0.46'"
2025-07-15T17:21:30.355550,50_A4_10_en.csv,/device/ultrasonic/ultrasonic3/mcu_access_precedence,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355551,50_A4_10_en.csv,/device/ultrasonic/ultrasonic3/mcu_access_precedence,"上
限_en: '7.0' -> '7'"
2025-07-15T17:21:30.355551,50_A4_10_en.csv,/device/ultrasonic/ultrasonic3/mcu_access_precedence,"默认
值_en: '4' -> '3'"
2025-07-15T17:21:30.355552,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,﻿﻿﻿分类_en: 'None' -> 'DL-Sensory'
2025-07-15T17:21:30.355552,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,功能_en: 'None' -> 'DL-Garbage Detection'
2025-07-15T17:21:30.355553,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.355553,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,参数释义_en: 'None' -> '1:Open; 2:Close'
2025-07-15T17:21:30.355554,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.355554,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,"下
限_en: 'None' -> '1'"
2025-07-15T17:21:30.355555,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,"上
限_en: 'None' -> '2'"
2025-07-15T17:21:30.355555,50_A4_10_en.csv,/dirty_config/garbage/mixed_garbage_temp,"默认
值_en: 'None' -> '1'"
2025-07-15T17:21:30.355556,50_A4_10_en.csv,/device/scrubber/disinfectant_supply_timeout,﻿﻿﻿分类_en: 'None' -> 'Equipment Control-Atomizer'
2025-07-15T17:21:30.355556,50_A4_10_en.csv,/device/scrubber/disinfectant_supply_timeout,参数名称_en: 'None' -> 'Disinfectant rehydration timeout'
2025-07-15T17:21:30.355557,50_A4_10_en.csv,/device/scrubber/disinfectant_supply_timeout,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.355557,50_A4_10_en.csv,/device/scrubber/disinfectant_supply_timeout,"下
限_en: 'None' -> '0'"
2025-07-15T17:21:30.355558,50_A4_10_en.csv,/device/scrubber/disinfectant_supply_timeout,"上
限_en: 'None' -> '100000'"
2025-07-15T17:21:30.355558,50_A4_10_en.csv,/device/scrubber/disinfectant_supply_timeout,"默认
值_en: 'None' -> '1200'"
2025-07-15T17:21:30.355559,50_A4_10_en.csv,/device/scrubber/pure_water_tank,﻿﻿﻿分类_en: 'None' -> 'Equipment inspection'
2025-07-15T17:21:30.355559,50_A4_10_en.csv,/device/scrubber/pure_water_tank,功能_en: 'None' -> 'Is there a water tank'
2025-07-15T17:21:30.355560,50_A4_10_en.csv,/device/scrubber/pure_water_tank,参数名称_en: 'None' -> 'Pure water tank in place'
2025-07-15T17:21:30.355560,50_A4_10_en.csv,/device/scrubber/pure_water_tank,参数释义_en: 'None' -> 'Does the equipment have a pure water tank'
2025-07-15T17:21:30.355561,50_A4_10_en.csv,/device/scrubber/pure_water_tank,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.355561,50_A4_10_en.csv,/device/scrubber/pure_water_tank,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.355562,50_A4_10_en.csv,/device/scrubber/enable_voltage_monitor,﻿﻿﻿分类_en: 'None' -> 'Sensor - Negative Pressure Sensor'
2025-07-15T17:21:30.355562,50_A4_10_en.csv,/device/scrubber/enable_voltage_monitor,功能_en: 'None' -> 'Negative pressure detection-'
2025-07-15T17:21:30.355564,50_A4_10_en.csv,/device/scrubber/enable_voltage_monitor,参数名称_en: 'None' -> 'Negative pressure monitoring'
2025-07-15T17:21:30.355564,50_A4_10_en.csv,/device/scrubber/enable_voltage_monitor,参数释义_en: 'None' -> 'Whether to enable negative pressure monitoring of equipment'
2025-07-15T17:21:30.355565,50_A4_10_en.csv,/device/scrubber/enable_voltage_monitor,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.355565,50_A4_10_en.csv,/device/scrubber/enable_voltage_monitor,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.355566,50_A4_10_en.csv,/move_base/goal_base/PU/p15,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.355566,50_A4_10_en.csv,/move_base/goal_base/PU/p15,参数名称_en: 'None' -> 'Circlecenter used for planning'
2025-07-15T17:21:30.355567,50_A4_10_en.csv,/move_base/goal_base/PU/p15,参数类型_en: 'None' -> 'array'
2025-07-15T17:21:30.355567,50_A4_10_en.csv,/move_base/goal_base/PU/p15,"默认
值_en: 'None' -> '[[0.24, -0.05], [0.24, 0.05], [0.575, -0.05], [0.575, 0.05], [0.92, -0.05], [0.92, 0.05]]'"
2025-07-15T17:21:30.355568,50_A4_10_en.csv,/device/scrubber/enable_squeegee_down_check,﻿﻿﻿分类_en: 'None' -> 'Equipment control-water squeezing'
2025-07-15T17:21:30.355569,50_A4_10_en.csv,/device/scrubber/enable_squeegee_down_check,参数名称_en: 'None' -> 'Enable squeegee monitoring'
2025-07-15T17:21:30.355569,50_A4_10_en.csv,/device/scrubber/enable_squeegee_down_check,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.355570,50_A4_10_en.csv,/device/scrubber/enable_squeegee_down_check,"默认
值_en: 'None' -> 'FALSE'"
2025-07-15T17:21:30.355570,50_A4_10_en.csv,/device/scrubber/cleaning_ability_dust_push_settings,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.355571,50_A4_10_en.csv,/device/scrubber/cleaning_ability_dust_push_settings,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.355571,50_A4_10_en.csv,/device/scrubber/cleaning_ability_dust_push_settings,参数类型_en: 'None' -> 'string'
2025-07-15T17:21:30.355572,50_A4_10_en.csv,/device/scrubber/cleaning_ability_dust_push_settings,"默认
值_en: 'None' -> '""garbage""'"
2025-07-15T17:21:30.355573,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,﻿﻿﻿分类_en: 'None' -> 'Equipment control-water jet motor'
2025-07-15T17:21:30.355573,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,功能_en: 'None' -> 'Regularly spray large amount of water to clean the outlet'
2025-07-15T17:21:30.355574,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,"功能说明_en: 'None' -> 'Function description: https://gaussian.yuque.com/vhfwq2/lqmk5f/gboqfdmxdakkatly?singleDoc# ""50/S large-scale water flushing pipeline demand"" https://gaussian.yuque.com/od6ghz/no74yv/wfozmwfkoa30w9lt?singleDoc# ""M-line-intermittent water spray, infiltration, regular flushing spout logic""'"
2025-07-15T17:21:30.355574,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,参数名称_en: 'None' -> 'Single spray time'
2025-07-15T17:21:30.355575,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.355575,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,"下
限_en: 'None' -> '0'"
2025-07-15T17:21:30.355576,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,"上
限_en: 'None' -> '60'"
2025-07-15T17:21:30.355576,50_A4_10_en.csv,/device/scrubber/flush_nozzle_single_spray_duration,"默认
值_en: 'None' -> '5'"
2025-07-15T17:21:30.355577,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,﻿﻿﻿分类_en: 'None' -> 'Equipment control-rolling brush motor'
2025-07-15T17:21:30.355578,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,功能_en: 'None' -> 'Equipment control-drying (rolling brush self-cleaning)'
2025-07-15T17:21:30.355578,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,参数名称_en: 'None' -> 'Rolling brush drying time'
2025-07-15T17:21:30.355579,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,参数释义_en: 'None' -> 'Rolling brush drying time'
2025-07-15T17:21:30.355579,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.355580,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,"下
限_en: 'None' -> '0'"
2025-07-15T17:21:30.355580,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,"上
限_en: 'None' -> '3600'"
2025-07-15T17:21:30.355581,50_A4_10_en.csv,/device/scrubber/rolling_brush_spin_dry_time,"默认
值_en: 'None' -> '60'"
2025-07-15T17:21:30.355581,50_A4_10_en.csv,/strategy/move_base/enable_backtracking_rec,参数名称_en: 'Allow return to escape and retreat' -> 'Allow historical tracks to escape the gap switch'
2025-07-15T17:21:30.355582,50_A4_10_en.csv,/device/scrubber/brush_pressure_level_setting,﻿﻿﻿分类_en: 'None' -> 'Equipment control-Brushing plate lift motor'
2025-07-15T17:21:30.355583,50_A4_10_en.csv,/device/scrubber/brush_pressure_level_setting,参数名称_en: 'None' -> 'Brushing pressure level setting'
2025-07-15T17:21:30.355583,50_A4_10_en.csv,/device/scrubber/brush_pressure_level_setting,参数释义_en: 'None' -> 'Brushing pressure level setting'
2025-07-15T17:21:30.355583,50_A4_10_en.csv,/device/scrubber/brush_pressure_level_setting,参数类型_en: 'None' -> 'string'
2025-07-15T17:21:30.355584,50_A4_10_en.csv,/device/scrubber/brush_pressure_level_setting,"默认
值_en: 'None' -> '""45,45,45""'"
2025-07-15T17:21:30.355585,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,﻿﻿﻿分类_en: 'None' -> 'Pot/charge/add drainage'
2025-07-15T17:21:30.355585,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,功能_en: 'None' -> 'Add water - Limit time limit for adding water'
2025-07-15T17:21:30.355586,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,参数名称_en: 'None' -> 'Timeout time for adding water to large clear water tank'
2025-07-15T17:21:30.355586,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,"参数释义_en: 'None' -> 'After this time, the water will stop adding.'"
2025-07-15T17:21:30.355587,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.355587,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,"下
限_en: 'None' -> '1'"
2025-07-15T17:21:30.355588,50_A4_10_en.csv,/strategy/gs_work_station/clean_water_total_time_large,"上
限_en: 'None' -> '86400'"
2025-07-15T17:21:30.355588,50_A4_10_en.csv,/strategy/console/dirty_water_full_filter_time,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355589,50_A4_10_en.csv,/strategy/console/dirty_water_full_filter_time,"上
限_en: '3600.0' -> '3600'"
2025-07-15T17:21:30.355589,50_A4_10_en.csv,/strategy/move_base/backward_to_dis,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.355590,50_A4_10_en.csv,/strategy/move_base/backward_to_dis,功能_en: 'None' -> 'Front safety inspection and backing'
2025-07-15T17:21:30.355590,50_A4_10_en.csv,/strategy/move_base/backward_to_dis,"功能说明_en: 'None' -> 'Function description: The system will check the front safety under multiple conditions, such as task start and (controller switch), local planner planning failed, global planner planning failed, forward path inspection is unsafe, collision of anti-collision bars and costmap.'"
2025-07-15T17:21:30.355591,50_A4_10_en.csv,/strategy/move_base/backward_to_dis,参数名称_en: 'None' -> 'The program is not called; for the backward distance'
2025-07-15T17:21:30.355591,50_A4_10_en.csv,/strategy/move_base/backward_to_dis,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.355592,50_A4_10_en.csv,/strategy/area_global_planner/leaf_distance,﻿﻿﻿分类_en: 'None' -> 'Cleaning configuration class'
2025-07-15T17:21:30.355593,50_A4_10_en.csv,/strategy/area_global_planner/leaf_distance,功能_en: 'None' -> 'Self-applicable cleaning width'
2025-07-15T17:21:30.355593,50_A4_10_en.csv,/strategy/area_global_planner/leaf_distance,功能说明_en: 'None' -> 'https://gaussian.yuque.com/od6ghz/no74yv/txo5rp?singleDoc# 《搭配不同清洁设备的footprint自适应优化》'
2025-07-15T17:21:30.355593,50_A4_10_en.csv,/strategy/area_global_planner/leaf_distance,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.355594,50_A4_10_en.csv,/strategy/area_global_planner/leaf_distance,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.355594,50_A4_10_en.csv,/strategy/area_global_planner/leaf_distance,"默认
值_en: 'None' -> '0.41'"
2025-07-15T17:21:30.355595,50_A4_10_en.csv,/device/scrubber/enable_disc_brush_self_adjust,﻿﻿﻿分类_en: 'None' -> 'Equipment control-Brushing plate lift motor'
2025-07-15T17:21:30.355595,50_A4_10_en.csv,/device/scrubber/enable_disc_brush_self_adjust,功能_en: 'None' -> 'Equipment control-disk brush height adaptation'
2025-07-15T17:21:30.355596,50_A4_10_en.csv,/device/scrubber/enable_disc_brush_self_adjust,参数名称_en: 'None' -> 'Disc brush self-adjustment function switch'
2025-07-15T17:21:30.355596,50_A4_10_en.csv,/device/scrubber/enable_disc_brush_self_adjust,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.355597,50_A4_10_en.csv,/device/scrubber/enable_disc_brush_self_adjust,"默认
值_en: 'None' -> 'FALSE'"
2025-07-15T17:21:30.355599,50_A4_10_en.csv,/strategy/console/sewage_wait_time,"下
限_en: '0.0' -> '0'"
2025-07-15T17:21:30.355599,50_A4_10_en.csv,/strategy/console/sewage_wait_time,"上
限_en: '3600.0' -> '3600'"
2025-07-15T17:21:30.355600,50_A4_10_en.csv,/strategy/chassis/overcurrent_protect/vacuum_motor_speed_threshold,"下
限_en: '45000.0' -> '45000'"
2025-07-15T17:21:30.355600,50_A4_10_en.csv,/strategy/chassis/overcurrent_protect/vacuum_motor_speed_threshold,"上
限_en: '500000.0' -> '500000'"
